R,Z,phi,v_parallel,time
1.1182868679821398,0.42579122312565365,-0.034893267901646,149343.50149801548,2.929999999999982e-06
1.1177337429085121,0.4271736372829545,-0.035008731728795955,149343.48191344165,2.939999999999982e-06
1.117178819156923,0.428555333285566,-0.03512415852848063,149343.4622648076,2.949999999999982e-06
1.1166220976351253,0.42993630879049194,-0.035239548193869846,149343.442552123,2.959999999999982e-06
1.1160635792538465,0.43131656145580527,-0.03535490061817755,149343.42277539748,2.9699999999999817e-06
1.1155032649267869,0.43269608894065176,-0.0354702156946619,149343.40293464085,2.9799999999999816e-06
1.1149411555706192,0.4340748889052535,-0.0355854933166253,149343.3830298628,2.9899999999999815e-06
1.1143772521049875,0.43545295901091235,-0.03570073337741455,149343.36306107315,2.9999999999999814e-06
1.1138115554525057,0.43683029692001385,-0.035815935770420894,149343.34302828173,3.0099999999999813e-06
1.1132440665387568,0.4382069002960304,-0.035931100389080095,149343.32293149838,3.0199999999999812e-06
1.112674786292292,0.43958276680352487,-0.03604622712687254,149343.302770733,3.029999999999981e-06
1.1121037156446296,0.4409578941081544,-0.036161315877323304,149343.28254599552,3.039999999999981e-06
1.1115308555302534,0.44233227987667373,-0.036276366534002236,149343.26225729592,3.049999999999981e-06
1.1109562068866123,0.44370592177693885,-0.036391378990524054,149343.24190464418,3.059999999999981e-06
1.110379770654119,0.4450788174779105,-0.03650635314054841,149343.22148805033,3.0699999999999808e-06
1.1098015477761485,0.4464509646496578,-0.03662128887777998,149343.20100752445,3.0799999999999807e-06
1.1092215391990379,0.44782236096336164,-0.03673618609596856,149343.18046307663,3.0899999999999806e-06
1.1086397458720845,0.44919300409131857,-0.0368510446889091,149343.15985471703,3.0999999999999805e-06
1.1080561687475452,0.45056289170694397,-0.03696586455044186,149343.1391824558,3.1099999999999804e-06
1.1074708087806353,0.45193202148477585,-0.03708064557445242,149343.11844630315,3.1199999999999803e-06
1.1068836669295272,0.45330039110047826,-0.03719538765487181,149343.0976462693,3.12999999999998e-06
1.1062947441553497,0.45466799823084497,-0.03731009068567658,149343.07678236457,3.13999999999998e-06
1.1057040414221861,0.456034840553803,-0.037424754560888875,149343.05585459925,3.14999999999998e-06
1.1051115596970744,0.457400915748416,-0.037539379174576504,149343.03486298368,3.15999999999998e-06
1.104517299950005,0.4587662214948881,-0.03765396442085306,149343.01380752822,3.16999999999998e-06
1.1039212631539201,0.46013075547456717,-0.03776851019387797,149342.9926882433,3.1799999999999797e-06
1.1033234502847125,0.46149451536994857,-0.03788301638785658,149342.9715051394,3.1899999999999796e-06
1.1027238623212245,0.4628574988646786,-0.03799748289704025,149342.95025822698,3.1999999999999795e-06
1.102122500245247,0.4642197036435581,-0.03811190961572643,149342.92894751654,3.2099999999999794e-06
1.1015193650415178,0.4655811273925459,-0.038226296438258735,149342.90757301866,3.2199999999999793e-06
1.100914457697721,0.4669417677987626,-0.038340643259027044,149342.88613474392,3.2299999999999792e-06
1.1003077792044857,0.4683016225504939,-0.03845494997246755,149342.86463270296,3.239999999999979e-06
1.099699330555385,0.4696606893371941,-0.03856921647306289,149342.8430669064,3.249999999999979e-06
1.0990891127469344,0.47101896584948993,-0.03868344265534217,149342.82143736497,3.259999999999979e-06
1.098477126778591,0.47237644977918386,-0.03879762841388108,149342.7997440894,3.269999999999979e-06
1.0978633736527528,0.4737331388192577,-0.03891177364330199,149342.77798709043,3.2799999999999788e-06
1.0972478543747561,0.47508903066387626,-0.039025878238273984,149342.75616637888,3.2899999999999787e-06
1.0966305699528762,0.47644412300839073,-0.039139942093512986,149342.7342819656,3.2999999999999786e-06
1.096011521398325,0.47779841354934227,-0.03925396510378182,149342.71233386142,3.3099999999999785e-06
1.0953907097252502,0.47915189998446567,-0.03936794716389029,149342.69032207728,3.3199999999999784e-06
1.094768135950734,0.48050458001269275,-0.03948188816869528,149342.66824662412,3.3299999999999783e-06
1.0941438010947921,0.48185645133415594,-0.03959578801310081,149342.6461075129,3.339999999999978e-06
1.0935177061803727,0.483207511650192,-0.03970964659205813,149342.62390475464,3.349999999999978e-06
1.0928898522333546,0.4845577586633452,-0.03982346380056581,149342.6016383604,3.359999999999978e-06
1.092260240282547,0.48590719007737126,-0.0399372395336698,149342.57930834123,3.369999999999978e-06
1.0916288713596876,0.48725580359724063,-0.04005097368646353,149342.5569147083,3.379999999999978e-06
1.0909957464994413,0.48860359692914207,-0.04016466615408798,149342.5344574727,3.3899999999999777e-06
1.0903608667394,0.48995056778048635,-0.04027831683173177,149342.5119366457,3.3999999999999776e-06
1.0897242331200803,0.4912967138599096,-0.04039192561463122,149342.48935223845,3.4099999999999775e-06
1.0890858466849225,0.4926420328772769,-0.040505492398070476,149342.46670426228,3.4199999999999774e-06
1.0884457084802903,0.493986522543686,-0.04061901707738154,149342.44399272843,3.4299999999999773e-06
1.0878038195554682,0.49533018057147055,-0.04073249954794437,149342.42121764825,3.4399999999999772e-06
1.0871601809626616,0.49667300467420383,-0.040845939705186976,149342.39837903314,3.449999999999977e-06
1.0865147937569946,0.49801499256670234,-0.040959337444585485,149342.37547689446,3.459999999999977e-06
1.085867658996509,0.4993561419650292,-0.041072692661664224,149342.3525112437,3.469999999999977e-06
1.085218777742164,0.5006964505864978,-0.041186005251995804,149342.3294820923,3.479999999999977e-06
1.0845681510578333,0.5020359161496752,-0.04129927511120119,149342.30638945175,3.4899999999999767e-06
1.0839157800103054,0.5033745363743858,-0.041412502134949805,149342.28323333364,3.4999999999999767e-06
1.0832616656692815,0.5047123089817148,-0.041525686218959586,149342.26001374953,3.5099999999999766e-06
1.0826058091073743,0.5060492316940118,-0.04163882725899708,149342.23673071107,3.5199999999999765e-06
1.0819482114001073,0.5073853022348944,-0.04175192515087751,149342.2133842299,3.5299999999999764e-06
1.0812888736259132,0.5087205183292515,-0.04186497979046487,149342.1899743177,3.5399999999999763e-06
1.0806277968661322,0.51005487771597,-0.04197799092348389,149342.16350792124,3.549999999999976e-06
1.0799649822156687,0.5113883780987519,-0.04209095839307509,149342.13455965533,3.559999999999976e-06
1.0793004307595684,0.5127210171848791,-0.04220388201607708,149342.1093100875,3.569999999999976e-06
1.0786341436764455,0.5140527927398021,-0.04231676229041837,149342.087740634,3.579999999999976e-06
1.0779661220672492,0.5153837025185047,-0.042429599378879974,149342.0678652872,3.589999999999976e-06
1.0772963666047446,0.5167137441612972,-0.04254239199025471,149342.04395198994,3.5999999999999757e-06
1.0766248780529586,0.5180429152826672,-0.04265513889702299,149342.0185860011,3.6099999999999756e-06
1.0759516575442123,0.5193712136099422,-0.04276784006280903,149341.99315292988,3.6199999999999755e-06
1.0752767061859707,0.5206986368787482,-0.0428804953875951,149341.96765279066,3.6299999999999754e-06
1.074600025088596,0.522025182826028,-0.042993104771421924,149341.9420855978,3.6399999999999753e-06
1.0739216153653466,0.5233508491900442,-0.04310566811438874,149341.91645136575,3.6499999999999752e-06
1.073241478132375,0.5246756337103834,-0.043218185316653376,149341.89075010893,3.659999999999975e-06
1.072559614508727,0.5259995341279593,-0.04333065627843231,149341.86498184188,3.669999999999975e-06
1.0718760256163409,0.5273225481850163,-0.04344308090000073,149341.83914657915,3.679999999999975e-06
1.0711907125800448,0.5286446736251332,-0.04355545908169265,149341.8132443353,3.689999999999975e-06
1.0705036765275568,0.5299659081932264,-0.043667790723900944,149341.78727512495,3.6999999999999747e-06
1.0698149185894823,0.5312862496355538,-0.04378007572707741,149341.7612389628,3.7099999999999746e-06
1.0691244398993134,0.5326056956997182,-0.04389231399173286,149341.73513586354,3.7199999999999745e-06
1.0684322415934273,0.5339242441346704,-0.04400450541843718,149341.7089658419,3.7299999999999745e-06
1.0677383248110854,0.5352418926907136,-0.04411664990781942,149341.68272891268,3.7399999999999744e-06
1.0670426906944315,0.5365586391195063,-0.044228747360567824,149341.6564250907,3.7499999999999743e-06
1.0663453403884902,0.5378744811740657,-0.04434079767742995,149341.63005439084,3.759999999999974e-06
1.0656462750411662,0.5391894166087717,-0.04445280075921268,149341.60361682798,3.769999999999974e-06
1.0649454958032423,0.5405034431793703,-0.04456475650678235,149341.5771124171,3.779999999999974e-06
1.0642430038283786,0.5418165586429767,-0.044676664821064783,149341.5505411731,3.789999999999974e-06
1.0635388002731105,0.5431287607580795,-0.04478852560304537,149341.5239031111,3.7999999999999738e-06
1.0628328862968481,0.5444400472845435,-0.04490033875376914,149341.49719824616,3.8099999999999737e-06
1.062125263061874,0.5457504159836141,-0.045012104174340824,149341.47042659335,3.819999999999974e-06
1.0614159317333423,0.5470598646179198,-0.04512382176592492,149341.44358816784,3.8299999999999735e-06
1.060704893479277,0.5483683909514764,-0.04523549142974579,149341.4166829848,3.839999999999973e-06
1.0599921494705715,0.5496759927496905,-0.04534711306708769,149341.38971105948,3.849999999999973e-06
1.0592777008809857,0.5509826677793627,-0.045458686579294874,149341.36267240715,3.859999999999973e-06
1.0585615488871458,0.5522884138086913,-0.04557021186777163,149341.3355670431,3.869999999999973e-06
1.0578436946685423,0.5535932286072759,-0.04568168883398239,149341.3083949827,3.879999999999973e-06
1.0571241394075288,0.5548971099461207,-0.04579311737945175,149341.28115624134,3.889999999999973e-06
1.0564028842893203,0.5562000555976383,-0.045904497405764584,149341.25385083444,3.899999999999973e-06
1.0556799305019924,0.5575020633356528,-0.04601582881456608,149341.22647877748,3.909999999999973e-06
1.0549552792364791,0.5588031309354036,-0.046127111507561845,149341.19904008595,3.919999999999973e-06
1.0542289316865723,0.5601032561735491,-0.04623834538651792,149341.17153477544,3.9299999999999725e-06
1.0535008890489193,0.5614024368281697,-0.0463495303532609,149341.14396286153,3.9399999999999724e-06
1.052771152523022,0.5627006706787718,-0.046460666309677975,149341.11632435987,3.949999999999972e-06
1.0520397233112353,0.5639979555062911,-0.046571753157717014,149341.08861928614,3.959999999999972e-06
1.051306602618766,0.5652942890930958,-0.046682790799386614,149341.06084765602,3.969999999999972e-06
1.0505717916536708,0.5665896692229908,-0.04679377913675619,149341.03300948528,3.979999999999972e-06
1.049835291626855,0.5678840936812207,-0.04690471807195602,149341.00510478974,3.989999999999972e-06
1.0490971037520713,0.5691775602544735,-0.04701560750717734,149340.97713358526,3.999999999999972e-06
1.0483572292459182,0.570470066730884,-0.04712644734467239,149340.94909588766,4.009999999999972e-06
1.0476156693278385,0.5717616109000372,-0.04723723748675449,149340.92099171292,4.019999999999972e-06
1.0468724252201176,0.5730521905529722,-0.04734797783579812,149340.89282107697,4.029999999999972e-06
1.0461274981478825,0.5743418034821854,-0.047458668294238955,149340.86458399583,4.0399999999999715e-06
1.0453808893391001,0.575630447481634,-0.04756930876457397,149340.83628048553,4.049999999999971e-06
1.0446326000245758,0.5769181203467397,-0.04767989914936149,149340.80791056217,4.059999999999971e-06
1.0438826314379517,0.5782048198743919,-0.047790439351221264,149340.7794742419,4.069999999999971e-06
1.0431309848157053,0.5794905438629514,-0.047900929272834514,149340.75097154084,4.079999999999971e-06
1.0423776613971483,0.5807752901122542,-0.048011368816944025,149340.72240247525,4.089999999999971e-06
1.0416226624244247,0.5820590564236141,-0.04812175788635421,149340.69376706134,4.099999999999971e-06
1.0408659891425094,0.5833418405998274,-0.04823209638393117,149340.66506531544,4.109999999999971e-06
1.0401076427992069,0.5846236404451753,-0.04834238421260275,149340.63629725386,4.119999999999971e-06
1.0393476246451494,0.5859044537654282,-0.04845262127535864,149340.607462893,4.129999999999971e-06
1.0385859359337957,0.5871842783678487,-0.04856280747525041,149340.57856224925,4.1399999999999705e-06
1.0378225779214294,0.5884631120611953,-0.04867294271539158,149340.5495953391,4.1499999999999704e-06
1.0370575518671576,0.5897409526557259,-0.04878302689895773,149340.52056217904,4.15999999999997e-06
1.0362908590329094,0.5910177979632012,-0.048893059929186494,149340.49146278558,4.16999999999997e-06
1.0355225006834339,0.5922936457968884,-0.04900304170937769,149340.46229717534,4.17999999999997e-06
1.034752478086299,0.5935684939715643,-0.04911297214289336,149340.43306536495,4.18999999999997e-06
1.0339807925118902,0.5948423403035193,-0.04922285113315784,149340.40376737106,4.19999999999997e-06
1.0332074452334084,0.5961151826105605,-0.04933267858365781,149340.37440321036,4.20999999999997e-06
1.0324324375268688,0.5973870187120154,-0.0494424543979424,149340.34497289962,4.21999999999997e-06
1.0316557706710991,0.5986578464287351,-0.04955217847962323,149340.31547645567,4.22999999999997e-06
1.0308774459477386,0.5999276635830983,-0.04966185073237448,149340.2859138953,4.2399999999999696e-06
1.0300974646412353,0.6011964679990145,-0.049771471059932945,149340.25628523537,4.2499999999999695e-06
1.029315828038846,0.6024642575019271,-0.049881039366098126,149340.22659049285,4.259999999999969e-06
1.028532537430633,0.6037310299188177,-0.04999055555473229,149340.19682968466,4.269999999999969e-06
1.0277475941094645,0.6049967830782088,-0.05010001952976051,149340.16700282783,4.279999999999969e-06
1.0269609993710107,0.606261514810168,-0.050209431195170774,149340.1371099394,4.289999999999969e-06
1.0261727545137445,0.6075252229463108,-0.050318790455014015,149340.1071510364,4.299999999999969e-06
1.0253828608389384,0.6087879053198046,-0.050428097213404195,149340.07712613602,4.309999999999969e-06
1.0245913196506635,0.610049559765372,-0.05053735137451837,149340.0470352554,4.319999999999969e-06
1.023798132255788,0.611310184119294,-0.05064655284259675,149340.01687841179,4.329999999999969e-06
1.0230032999639753,0.6125697762194142,-0.05075570152194276,149339.9866556224,4.339999999999969e-06
1.0222068240876825,0.6138283339051415,-0.05086479731692313,149339.95636690455,4.3499999999999685e-06
1.0214087059421588,0.6150858550174539,-0.050973840131967936,149339.92601227554,4.359999999999968e-06
1.020608946845444,0.6163423373989023,-0.05108282987157067,149339.89559175278,4.369999999999968e-06
1.0198075481183668,0.6175977788936134,-0.051191766440288326,149339.8651053537,4.379999999999968e-06
1.0190045110845432,0.6188521773472936,-0.05130064974274143,149339.83455309574,4.389999999999968e-06
1.0181998370703749,0.6201055306072321,-0.051409479683614125,149339.80393499645,4.399999999999968e-06
1.0173935274050476,0.6213578365223047,-0.05151825616765426,149339.77325107335,4.409999999999968e-06
1.0165855834205297,0.6226090929429774,-0.0516269790996734,149339.742501344,4.419999999999968e-06
1.0157760064515702,0.6238592977213093,-0.051735648384546945,149339.7116858261,4.429999999999968e-06
1.0149647978356973,0.6251084487109567,-0.05184426392721417,149339.68080453726,4.439999999999968e-06
1.0141519589132166,0.6263565437671761,-0.051952825632678286,149339.64985749524,4.4499999999999676e-06
1.0133374910272102,0.6276035807468279,-0.05206133340600652,149339.6188447178,4.4599999999999675e-06
1.0125213955235335,0.6288495575083798,-0.052169787152330165,149339.5877662227,4.469999999999967e-06
1.0117036737508154,0.6300944719119104,-0.052278186776844655,149339.55662202786,4.479999999999967e-06
1.0108843270604553,0.6313383218191124,-0.05238653218480963,149339.52541215112,4.489999999999967e-06
1.010063356806622,0.6325811050932966,-0.052494823281549,149339.49413661042,4.499999999999967e-06
1.0092407643462518,0.6338228195993945,-0.052603059972451,149339.46279542372,4.509999999999967e-06
1.008416551039047,0.6350634632039626,-0.05271124216296827,149339.43138860905,4.519999999999967e-06
1.0075907182474748,0.6363030337751854,-0.052819369758617896,149339.39991618448,4.529999999999967e-06
1.0067632673367641,0.637541529182879,-0.05292744266498151,149339.36837816812,4.539999999999967e-06
1.0059341996749054,0.6387789472984946,-0.05303546078770534,149339.33677457809,4.549999999999967e-06
1.005103516632648,0.6400152859951219,-0.05314342403250024,149339.30510543258,4.5599999999999665e-06
1.0042712195834995,0.6412505431474925,-0.053251332305141806,149339.2733707498,4.569999999999966e-06
1.0034373099037226,0.6424847166319836,-0.05335918551147041,149339.2415705481,4.579999999999966e-06
1.0026017889723347,0.6437178043266211,-0.05346698355739128,149339.2097048457,4.589999999999966e-06
1.0017646581711055,0.6449498041110833,-0.05357472634887455,149339.17777366104,4.599999999999966e-06
1.0009259188845556,0.6461807138667043,-0.05368241379195533,149339.14577701245,4.609999999999966e-06
1.0000855724999547,0.6474105314764775,-0.05379004579273378,149339.11371491844,4.619999999999966e-06
0.9992436204073195,0.6486392548250591,-0.053897622257375155,149339.08158739746,4.629999999999966e-06
0.9984000639994131,0.6498668817987713,-0.05400514309210987,149339.04939446805,4.639999999999966e-06
0.9975549046717419,0.651093410285606,-0.05411260820323358,149339.0171361488,4.649999999999966e-06
0.9967081438225549,0.6523188381752282,-0.054220017497107253,149338.98481245828,4.6599999999999655e-06
0.9958597828528415,0.6535431633589793,-0.05432737088015719,149338.9524234152,4.6699999999999655e-06
0.9950098231663298,0.6547663837298808,-0.05443466825887513,149338.91996903825,4.679999999999965e-06
0.9941582661694851,0.6559884971826376,-0.05454190953981829,149338.8874493462,4.689999999999965e-06
0.9933051132715078,0.6572095016136416,-0.054649094629609436,149338.8548643578,4.699999999999965e-06
0.992450365884332,0.6584293949209746,-0.05475622343493696,149338.8222140919,4.709999999999965e-06
0.9915940254226235,0.6596481750044126,-0.05486329586255492,149338.78949856738,4.719999999999965e-06
0.9907360933037784,0.6608658397654286,-0.05497031181928312,149338.75671780316,4.729999999999965e-06
0.9898765709479208,0.6620823871071961,-0.05507727121200716,149338.7238718182,4.739999999999965e-06
0.9890154597779015,0.6632978149345932,-0.05518417394767851,149338.6909606315,4.749999999999965e-06
0.9881527612192961,0.6645121211542049,-0.05529101993331457,149338.65798426213,4.759999999999965e-06
0.987288476700403,0.6657253036743276,-0.05539780907599873,149338.62494272916,4.7699999999999645e-06
0.9864226076522422,0.666937360404972,-0.05550454128288044,149338.59183605175,4.779999999999964e-06
0.9855551555085529,0.6681482892578666,-0.055611216461175256,149338.55866424908,4.789999999999964e-06
0.9846861217057921,0.6693580881464612,-0.05571783451816493,149338.52542734036,4.799999999999964e-06
0.9838155076831325,0.6705667549859305,-0.05582439536119745,149338.49212534487,4.809999999999964e-06
0.9829433148824612,0.671774287693177,-0.05593089889768711,149338.45875828192,4.819999999999964e-06
0.9820695447483776,0.6729806841868351,-0.05603734503511457,149338.42532617087,4.829999999999964e-06
0.9811941987281914,0.6741859423872741,-0.05614373368102693,149338.3918290311,4.839999999999964e-06
0.980317278271921,0.6753900602166019,-0.05625006474303777,149338.3582668821,4.849999999999964e-06
0.9794387848322922,0.6765930355986679,-0.056356338128827246,149338.3246397433,4.859999999999964e-06
0.9785587198647353,0.6777948664590673,-0.05646255374614211,149338.2909476343,4.8699999999999635e-06
0.9776770848273842,0.6789955507251437,-0.05656871150279581,149338.2571905746,4.8799999999999634e-06
0.9767938811810744,0.6801950863259931,-0.05667481130666853,149338.22336858386,4.889999999999963e-06
0.9759091103893407,0.6813934711924671,-0.05678085306570726,149338.18948168174,4.899999999999963e-06
0.9750227739184161,0.682590703257176,-0.05688683668792586,149338.15552988794,4.909999999999963e-06
0.9741348732372294,0.6837867804544929,-0.05699276208140511,149338.12151322223,4.919999999999963e-06
0.9732454098174035,0.6849817007205566,-0.05709862915429279,149338.0874317044,4.929999999999963e-06
0.9723543851332539,0.6861754619932754,-0.057204437814803735,149338.05328535425,4.939999999999963e-06
0.9714618006617864,0.68736806221233,-0.05731018797121988,149338.01907419172,4.949999999999963e-06
0.9705676578826955,0.6885594993191775,-0.05741587953189035,149337.9847982367,4.959999999999963e-06
0.9696719582783625,0.6897497712570544,-0.0575215124052315,149337.95045750917,4.969999999999963e-06
0.9687747033338535,0.6909388759709802,-0.05762708649972699,149337.91605202915,4.9799999999999625e-06
0.9678758945369179,0.6921268114077609,-0.057732601723927836,149337.8815818167,4.989999999999962e-06
